http://www.wikidata.org/entity/Q60456278,attivista laico,wikidata,it,fautore della laicità delle istituzioni e della separazione della religione dall'amministrazione pubblica
http://www.wikidata.org/entity/Q33999,attore,wikidata,it,professione
http://www.wikidata.org/entity/Q970153,attore bambino,wikidata,it,chi durante l'infanzia interpreta un ruolo in un film; in uno spettacolo teatrale o in una fiction televisiva
http://www.wikidata.org/entity/Q948329,attore caratterista,wikidata,it,attore che interpreta principalmente personaggi singolari o eccentrici
http://www.wikidata.org/entity/Q1416106,attore non protagonista,wikidata,it
http://www.wikidata.org/entity/Q64012031,attore radiofonico,wikidata,it
http://www.wikidata.org/entity/Q10798782,attore televisivo,wikidata,it,attore che lavora principalmente in televisione
http://www.wikidata.org/entity/Q1430377,attrezzista,wikidata,it
http://www.wikidata.org/entity/Q21169216,attrice,wikidata,it,professione
http://www.wikidata.org/entity/Q179985,attuario,wikidata,it
http://www.wikidata.org/entity/Q1644347,audiologo,wikidata,it
http://www.wikidata.org/entity/Q2870769,audioprotesista,wikidata,it
http://www.wikidata.org/entity/Q10949665,auditor,wikidata,it,persona che effettua un audit
http://www.wikidata.org/entity/Q24044749,auriga,wikidata,it
http://www.wikidata.org/entity/Q216541,autista,wikidata,it,attività delle persona che condude un mezzo automobilistico
