http://www.wikidata.org/entity/Q1154745,assaggiatore,wikidata,it,profession,
http://www.wikidata.org/entity/Q1155838,corrispondente,wikidata,it,profession,
http://www.wikidata.org/entity/Q11569986,grafik,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11569986,incisore,wikidata,it,profession,artista che pratica l'incisione
http://www.wikidata.org/entity/Q11607585,borec mešanih borilnih veščin,wikidata,sl,profession,Oseba; ki tekmuje v MMA (Mešane borilne veščine)
http://www.wikidata.org/entity/Q11607585,lottatore di arti marziali miste,wikidata,it,profession,persona che pratica le arti marziali miste
http://www.wikidata.org/entity/Q11620676,narratore di raguko,wikidata,it,profession,
http://www.wikidata.org/entity/Q1162163,direktor,wikidata,sl,profession,
http://www.wikidata.org/entity/Q1162163,diretor,wikidata,vec,profession,
http://www.wikidata.org/entity/Q1162163,direttore,wikidata,it,profession,ruolo di comando in un'impresa; in un'organizzazione o un'istituzione
http://www.wikidata.org/entity/Q11631,astronaut,wikidata,sq,profession,
http://www.wikidata.org/entity/Q11631,astronauta,wikidata,it,profession,persona che viaggia nello spazio
http://www.wikidata.org/entity/Q11631,astronavt,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11631,astronàuta,wikidata,vec,profession,
http://www.wikidata.org/entity/Q11631,astrunàuta,wikidata,scn,profession,
http://www.wikidata.org/entity/Q11679511,prosseneta,wikidata,it,profession,
http://www.wikidata.org/entity/Q11679511,ruffianu,wikidata,scn,profession,
http://www.wikidata.org/entity/Q11682235,guardacaccia,wikidata,it,profession,
http://www.wikidata.org/entity/Q11699606,geodet,wikidata,sl,profession,znanstvenik ali tehnik; ki se ukvarja z geodezijo
http://www.wikidata.org/entity/Q11699606,geodeta,wikidata,it,profession,scienziato che studia la geodesia
http://www.wikidata.org/entity/Q1172231,data steward,wikidata,it,profession,
http://www.wikidata.org/entity/Q1172458,muhaddith,wikidata,sl,profession,
http://www.wikidata.org/entity/Q1172458,tradizionista,wikidata,it,profession,
http://www.wikidata.org/entity/Q11762416,logoped,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11762416,logopedista,wikidata,it,profession,
http://www.wikidata.org/entity/Q11774156,memorialista,wikidata,it,profession,autore di memorie storiche o autobiografiche
http://www.wikidata.org/entity/Q11774156,pisec spominov,wikidata,sl,profession,oseba; ki napiše spomine
http://www.wikidata.org/entity/Q11774202,esejist,wikidata,sl,profession,oseba; ki piše eseje
http://www.wikidata.org/entity/Q11774202,saggista,wikidata,it,profession,autore di saggi
http://www.wikidata.org/entity/Q11774891,hockeista su ghiaccio,wikidata,it,profession,persona che pratica l'hockey su ghiaccio
http://www.wikidata.org/entity/Q11774891,hokejist,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11774891,lojtare hokej mbi akull,wikidata,sq,profession,
http://www.wikidata.org/entity/Q1179989,britanska kraljeva garda,wikidata,sl,profession,razločitvena stran Wikimedije
http://www.wikidata.org/entity/Q11814411,documentarista,wikidata,it,profession,
http://www.wikidata.org/entity/Q1185694,toastmaster,wikidata,it,profession,
http://www.wikidata.org/entity/Q1186921,allenatore di baseball,wikidata,it,profession,
http://www.wikidata.org/entity/Q1186921,bejzbolski menedžer,wikidata,sl,profession,
http://www.wikidata.org/entity/Q1187080,dengbej,wikidata,it,profession,
http://www.wikidata.org/entity/Q1187884,signorine buonasera,wikidata,it,profession,Tipo di lavoro / presentatrici televisive
http://www.wikidata.org/entity/Q11879988,il servizio sociabile,wikidata,it,profession,
http://www.wikidata.org/entity/Q11885948,osteopata,wikidata,it,profession,
http://www.wikidata.org/entity/Q11892507,pisec stripov,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11892507,scrittore di fumetti,wikidata,it,profession,
http://www.wikidata.org/entity/Q11904276,agatergo,wikidata,it,profession,
http://www.wikidata.org/entity/Q11904297,agirta,wikidata,it,profession,
http://www.wikidata.org/entity/Q1191329,accordatore di pianoforti,wikidata,it,profession,
http://www.wikidata.org/entity/Q11914886,commediografo,wikidata,it,profession,scrittore di commedie
http://www.wikidata.org/entity/Q11914886,pisec komedij,wikidata,sl,profession,
http://www.wikidata.org/entity/Q1191511,duceri,wikidata,scn,profession,
http://www.wikidata.org/entity/Q1191511,pasticciere,wikidata,it,profession,
http://www.wikidata.org/entity/Q1193763,modella promozionale,wikidata,it,profession,Modella assunta per pubblicizzare un prodotto; servizio; marchio o concetto
http://www.wikidata.org/entity/Q11949779,sillogo,wikidata,it,profession,
http://www.wikidata.org/entity/Q11957145,acrobata,wikidata,it,profession,atleta circense
http://www.wikidata.org/entity/Q1197144,silovik,wikidata,it,profession,
http://www.wikidata.org/entity/Q1197144,silovik,wikidata,scn,profession,
http://www.wikidata.org/entity/Q11974939,profesionista sanitàrio,wikidata,vec,profession,
http://www.wikidata.org/entity/Q11974939,professionista sanitario,wikidata,it,profession,operatore che fornisce servizi di assistenza sanitaria preventiva; curativa; promozionale o riabilitativa in modo sistematico a persone; famiglie o comunità
http://www.wikidata.org/entity/Q11974939,zdravstveni delavec,wikidata,sl,profession,
http://www.wikidata.org/entity/Q11986654,lobbista,wikidata,it,profession,
http://www.wikidata.org/entity/Q11986654,lobist,wikidata,sl,profession,
http://www.wikidata.org/entity/Q12008505,bibliotecario accademico,wikidata,it,profession,
http://www.wikidata.org/entity/Q12013238,oculista,wikidata,it,profession,medico specializzato in oftalmologia
http://www.wikidata.org/entity/Q12013238,ocułista,wikidata,vec,profession,
http://www.wikidata.org/entity/Q12013238,oftalmolog,wikidata,sl,profession,
http://www.wikidata.org/entity/Q12020057,homeopat,wikidata,sl,profession,
http://www.wikidata.org/entity/Q12020057,omeopata,wikidata,it,profession,
http://www.wikidata.org/entity/Q1202190,ingegnere finanziario,wikidata,it,profession,
http://www.wikidata.org/entity/Q12038843,marittimo,wikidata,it,profession,
http://www.wikidata.org/entity/Q12040660,clown dottore,wikidata,it,profession,
http://www.wikidata.org/entity/Q12049274,lavoratore al dettaglio,wikidata,it,profession,
http://www.wikidata.org/entity/Q12051314,seizmolog,wikidata,sl,profession,
http://www.wikidata.org/entity/Q12051314,sismologo,wikidata,it,profession,scienziato che si occupa di sismologia
http://www.wikidata.org/entity/Q12059906,mandriano,wikidata,it,profession,persona che si occupa di custodire il bestiame
http://www.wikidata.org/entity/Q12059906,pastir,wikidata,sl,profession,
http://www.wikidata.org/entity/Q12059906,pastor,wikidata,vec,profession,
http://www.wikidata.org/entity/Q1206912,glottoteta,wikidata,it,profession,
http://www.wikidata.org/entity/Q1208613,tagliatore di diamanti,wikidata,it,profession,
http://www.wikidata.org/entity/Q12094958,geofisico,wikidata,it,profession,studioso di geofisica
http://www.wikidata.org/entity/Q12094958,geofizik,wikidata,sl,profession,
http://www.wikidata.org/entity/Q1209498,pesnik pravnik,wikidata,sl,profession,
http://www.wikidata.org/entity/Q1209498,poeta giurista,wikidata,it,profession,poeta con formazione giuridica
http://www.wikidata.org/entity/Q1209526,superstar,wikidata,it,profession,
http://www.wikidata.org/entity/Q12097,kralj,wikidata,sl,profession,
http://www.wikidata.org/entity/Q12097,mbreti,wikidata,sq,profession,
http://www.wikidata.org/entity/Q12097,re,wikidata,it,profession,titolo nobiliare maschile
http://www.wikidata.org/entity/Q12097,re,wikidata,scn,profession,suvranu màsculu dûn regnu
http://www.wikidata.org/entity/Q12097,re,wikidata,vec,profession,
http://www.wikidata.org/entity/Q1210069,general manager,wikidata,it,profession,dirigente con la responsabilità generale su un'attività
http://www.wikidata.org/entity/Q12144794,pisatelj proze,wikidata,sl,profession,
http://www.wikidata.org/entity/Q12144794,prosatore,wikidata,it,profession,autore di opere in prosa
http://www.wikidata.org/entity/Q121998,ambasador,wikidata,sq,profession,
http://www.wikidata.org/entity/Q121998,ambasciatore,wikidata,it,profession,agente diplomatico che appartiene alla classe di rango più elevato
http://www.wikidata.org/entity/Q121998,ammasciaturi,wikidata,scn,profession,
